match_id,team,minute,player_number,player_name,outcome,body_part,delivery_type
13,Uruguay,97,25,Juan Manuel SANABRIA,Incomplete - Defensive Event,Right Foot,Loose Ball
14,Spain,14,20,PEDRI,On Target - Saved,Right Foot,Loose Ball
14,Spain,18,8,Fabian RUIZ,Incomplete - Player On Ball Error,Left Foot,Loose Ball
14,Spain,19,22,Pau CUBARSI,Incomplete,Right Foot,Pass
14,Spain,28,9,GAVI,Incomplete - Blocked,Right Foot,Pass
14,Spain,28,24,Marc CUCURELLA,Off Target,Right Foot,Other
14,Spain,38,7,Ferran TORRES,Off Target,Right Foot,Pass
14,Spain,38,21,Mikel OYARZABAL,On Target - Saved,Head,Other
14,Spain,39,7,Ferran TORRES,Incomplete - Blocked,Head,Corner
14,Spain,40,8,Fabian RUIZ,Off Target,Left Foot,Pass
14,Spain,44,7,Ferran TORRES,On Target - Saved,Left Foot,Loose Ball
14,Spain,46,14,Aymeric LAPORTE,Deflected On Target - Saved,Head,Corner
14,Spain,47,16,RODRI,Incomplete - Blocked,Head,Corner
14,Spain,48,21,Mikel OYARZABAL,Off Target,Head,Cross
14,Spain,47,21,Mikel OYARZABAL,Incomplete - Player On Ball Error,Head,Cross
14,Spain,47,8,Fabian RUIZ,Off Target,Left Foot,Pass
14,Spain,50,8,Fabian RUIZ,Off Target,Left Foot,Pass
14,Spain,55,8,Fabian RUIZ,On Target - Saved,Head,Cross
14,Spain,57,14,Aymeric LAPORTE,Off Target,Left Foot,Pass
14,Spain,72,6,Mikel MERINO,On Target - Saved,Right Foot,Pass
14,Spain,74,7,Ferran TORRES,Incomplete - Blocked,Right Foot,Pass
14,Spain,77,20,PEDRI,Incomplete - Blocked,Right Foot,Pass
14,Spain,81,24,Marc CUCURELLA,On Target - Saved,Head,Pass
14,Spain,84,16,RODRI,Off Target,Left Foot,Loose Ball
14,Spain,87,21,Mikel OYARZABAL,Deflected Off Target - Defensive Event,Right Foot,Pass
14,Spain,91,19,Lamine YAMAL,Incomplete - Defensive Event,Left Foot,Pass
14,Spain,94,19,Lamine YAMAL,Deflected Off Target - Defensive Event,Left Foot,Interception
14,Spain,94,21,Mikel OYARZABAL,Off Target,Head,Corner
14,Cabo Verde,26,22,STEVEN MOREIRA,Incomplete - Blocked,Right Foot,Ball Progression
14,Cabo Verde,34,19,DAILON LIVRAMENTO,Off Target,Right Foot,Loose Ball
14,Cabo Verde,37,7,JOVANE CABRAL,Off Target,Right Foot,Freekick
14,Cabo Verde,89,6,KEVIN PINA,Deflected Off Target - Defensive Event,Right Foot,Pass
14,Cabo Verde,90,3,DINEY BORGES,On Target - Saved,Head,Corner
14,Cabo Verde,93,20,RYAN MENDES,Off Target,Right Foot,Pass
15,IR Iran,5,17,Arya YOUSEFI,On Target - Saved,Right Foot,Ball Progression
15,IR Iran,22,9,Mehdi TAREMI,Off Target,Right Foot,Pass
15,IR Iran,28,14,Saman GHODDOS,Off Target,Right Foot,Interception
15,IR Iran,29,14,Saman GHODDOS,Off Target,Left Foot,Loose Ball
15,IR Iran,31,20,Shahriyar MOGHANLOO,Incomplete - Defensive Event,Right Foot,Loose Ball
15,IR Iran,31,23,Ramin REZAEIAN,On Target - Goal,Right Foot,Loose Ball
15,IR Iran,47,20,Shahriyar MOGHANLOO,Off Target,Head,Other
15,IR Iran,48,10,Mehdi GHAYEDI,Incomplete - Blocked,Right Foot,Pass
15,IR Iran,50,20,Shahriyar MOGHANLOO,Off Target,Left Foot,Pass
15,IR Iran,63,8,Mohammad MOHEBBI,On Target - Goal,Head,Cross
15,IR Iran,72,8,Mohammad MOHEBBI,Incomplete - Blocked,Right Foot,Pass
15,IR Iran,75,3,Ehsan HAJISAFI,Incomplete - Blocked,Left Foot,Pass
15,IR Iran,79,9,Mehdi TAREMI,Off Target,Head,Cross
15,IR Iran,84,11,Ali ALIPOUR,Incomplete - Blocked,Left Foot,Loose Ball
15,IR Iran,84,6,Saeid EZATOLAHI,Off Target,Right Foot,Loose Ball
15,IR Iran,86,6,Saeid EZATOLAHI,On Target - Saved,Right Foot,Pass
15,IR Iran,88,19,Ali NEMATI,Incomplete,Left Foot,Loose Ball
15,New Zealand,6,11,Elijah JUST,On Target - Goal,Right Foot,Other
15,New Zealand,11,10,Sarpreet SINGH,Off Target,Left Foot,Ball Progression
15,New Zealand,13,8,Marko STAMENIC,Deflected Off Target - Defensive Event,Right Foot,Ball Progression
15,New Zealand,14,20,Callum McCOWATT,Incomplete,Right Foot,Loose Ball
15,New Zealand,14,9,Chris WOOD,Incomplete - Player On Ball Error,Right Foot,Loose Ball
15,New Zealand,18,10,Sarpreet SINGH,On Target,Left Foot,Pass
15,New Zealand,29,13,Liberato CACACE,On Target - Saved,Left Foot,Pass
15,New Zealand,44,9,Chris WOOD,On Target - Saved,Right Foot,Freekick
15,New Zealand,45,20,Callum McCOWATT,On Target - Saved,Left Foot,Ball Progression
15,New Zealand,46,9,Chris WOOD,Off Target,Right Foot,Ball Progression
15,New Zealand,54,11,Elijah JUST,On Target - Goal,Right Foot,Pass
15,New Zealand,60,10,Sarpreet SINGH,On Target,Left Foot,Loose Ball
15,New Zealand,80,16,Finn SURMAN,Incomplete - Player On Ball Error,Head,Cross
15,New Zealand,92,9,Chris WOOD,On Target - Saved,Head,Cross
16,Belgium,5,10,Leandro TROSSARD,Incomplete - Blocked,Left Foot,Pass
16,Belgium,6,7,Kevin DE BRUYNE,Off Target,Right Foot,Pass
16,Belgium,30,8,Youri TIELEMANS,Off Target,Head,Cross
16,Belgium,37,10,Leandro TROSSARD,Incomplete - Player On Ball Error,Right Foot,Pass
16,Belgium,38,10,Leandro TROSSARD,Deflected On Target - Defensive Event,Left Foot,Pass
16,Belgium,42,7,Kevin DE BRUYNE,Incomplete,Right Foot,Pass
16,Belgium,45,11,Jeremy DOKU,Off Target,Right Foot,Pass
16,Belgium,52,7,Kevin DE BRUYNE,Off Target,Right Foot,Freekick
16,Belgium,61,8,Youri TIELEMANS,Off Target,Left Foot,Loose Ball
16,Belgium,61,7,Kevin DE BRUYNE,On Target - Saved,Right Foot,Pass
16,Belgium,72,15,Thomas MEUNIER,On Target - Saved,Left Foot,Pass
16,Belgium,77,9,Romelu LUKAKU,Incomplete - Blocked,Right Foot,Pass
16,Belgium,82,4,Brandon MECHELE,On Target - Saved,Head,Pass
16,Belgium,86,9,Romelu LUKAKU,Off Target,Head,Cross
16,Belgium,93,4,Brandon MECHELE,Off Target,Right Foot,Freekick
16,Egypt,19,8,EMAM ASHOUR,On Target - Goal,Right Foot,Pass
16,Egypt,32,11,MOSTAFA ZICO,On Target - Saved,Right Foot,Pass
16,Egypt,48,22,OMAR MARMOUSH,Off Target - Saved,Right Foot,Loose Ball
16,Egypt,48,3,MOHAMED HANY,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
16,Egypt,47,11,MOSTAFA ZICO,Incomplete - Blocked,Left Foot,Cross
16,Egypt,47,22,OMAR MARMOUSH,Incomplete - Blocked,Right Foot,Loose Ball
16,Egypt,54,10,MOHAMED SALAH,On Target - Saved,Head,Cross
16,Egypt,54,8,EMAM ASHOUR,Off Target - Player On Ball Error,Right Foot,Loose Ball
16,Egypt,56,19,MARAWAN ATTIA,Incomplete - Blocked,Left Foot,Loose Ball
16,Egypt,59,22,OMAR MARMOUSH,Off Target,Right Foot,Ball Progression
16,Egypt,64,22,OMAR MARMOUSH,Deflected Off Target - Defensive Event,Right Foot,Pass
16,Egypt,78,25,ZIZO,Incomplete - Blocked,Right Foot,Pass
16,Egypt,83,22,OMAR MARMOUSH,Incomplete - Blocked,Right Foot,Pass
16,Egypt,89,3,MOHAMED HANY,Incomplete - Blocked,Right Foot,Ball Progression
17,France,18,7,Ousmane DEMBELE,Incomplete - Blocked,Left Foot,Pass
17,France,46,20,Desire DOUE,Off Target,Left Foot,Pass
17,France,52,11,Michael OLISE,On Target - Saved,Left Foot,Ball Progression
17,France,56,10,Kylian MBAPPE,On Target - Saved,Right Foot,Pass
17,France,64,19,Theo HERNANDEZ,Incomplete - Blocked,Left Foot,Pass
17,France,65,10,Kylian MBAPPE,On Target - Goal,Right Foot,Pass
17,France,71,11,Michael OLISE,On Target - Saved,Left Foot,Loose Ball
17,France,73,20,Desire DOUE,Deflected On Target - Saved,Left Foot,Pass
17,France,81,12,Bradley BARCOLA,On Target - Goal,Right Foot,Pass
17,France,84,10,Kylian MBAPPE,On Target - Saved,Left Foot,Pass
17,France,95,10,Kylian MBAPPE,On Target - Goal,Right Foot,Loose Ball
17,Senegal,6,18,Ismaila SARR,Incomplete - Blocked,Right Foot,Pass
17,Senegal,24,11,Nicolas JACKSON,Off Target - Player On Ball Error,Left Foot,Pass
17,Senegal,30,18,Ismaila SARR,Off Target,Right Foot,Pass
17,Senegal,39,10,Sadio MANE,On Target - Saved,Right Foot,Pass
17,Senegal,50,18,Ismaila SARR,Off Target,Right Foot,Cross
17,Senegal,94,20,Ibrahim MBAYE,On Target - Goal,Right Foot,Ball Progression
18,Iraq,4,18,AYMEN HUSSEIN,Off Target,Head,Other
18,Iraq,12,9,ALI ALHAMADI,Off Target,Right Foot,Pass
18,Iraq,27,4,ZAID TAHSEEN,Off Target,Left Foot,Loose Ball
18,Iraq,38,18,AYMEN HUSSEIN,On Target - Goal,Head,Cross
18,Iraq,47,9,ALI ALHAMADI,Incomplete,Head,Pass
18,Iraq,47,8,IBRAHIM BAYESH,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
18,Iraq,48,4,ZAID TAHSEEN,Off Target,Head,Cross
18,Iraq,49,9,ALI ALHAMADI,Deflected Off Target - Defensive Event,Right Foot,Pass
18,Iraq,50,5,AKAM HASHIM,Off Target,Left Foot,Loose Ball
18,Iraq,52,18,AYMEN HUSSEIN,Off Target,Head,Pass
18,Iraq,62,3,HUSSEIN ALI,Off Target,Right Foot,Pass
18,Norway,19,9,Erling HAALAND,Off Target,Head,Corner
18,Norway,23,7,Alexander SORLOTH,Deflected On Target - Defensive Event,Upper Body,Other
18,Norway,28,9,Erling HAALAND,On Target - Goal,Left Foot,Cross
18,Norway,30,7,Alexander SORLOTH,Incomplete - Blocked,Left Foot,Pass
18,Norway,36,10,Martin ODEGAARD,Off Target,Left Foot,Pass
18,Norway,42,9,Erling HAALAND,On Target - Goal Prevented,Right Foot,Interception
18,Norway,75,18,Kristian THORSTVEDT,Deflected Off Target - Defensive Event,Left Foot,Pass
18,Norway,75,4,Leo OSTIGARD,On Target - Goal,Head,Corner
18,Norway,81,4,Leo OSTIGARD,Off Target,Head,Freekick
18,Norway,82,9,Erling HAALAND,On Target - Saved,Left Foot,Loose Ball
18,Norway,90,18,Kristian THORSTVEDT,Off Target,Right Foot,Loose Ball
19,Argentina,16,10,Lionel MESSI,On Target - Goal,Left Foot,Pass
19,Argentina,36,10,Lionel MESSI,Incomplete - Referee Event,Left Foot,Freekick
19,Argentina,41,16,Thiago ALMADA,Off Target - Player On Ball Error,Right Foot,Pass
19,Argentina,49,20,Alexis MAC ALLISTER,Off Target,Head,Freekick
19,Argentina,50,10,Lionel MESSI,Off Target,Left Foot,Pass
19,Argentina,53,22,Lautaro MARTINEZ,On Target - Saved,Right Foot,Pass
19,Argentina,59,20,Alexis MAC ALLISTER,On Target - Saved,Right Foot,Loose Ball
19,Argentina,59,10,Lionel MESSI,On Target - Goal,Right Foot,Other
19,Argentina,65,10,Lionel MESSI,On Target - Saved,Left Foot,Pass
19,Argentina,75,10,Lionel MESSI,On Target - Goal,Left Foot,Pass
19,Algeria,40,10,Fares CHAIBI,Off Target,Head,Pass
19,Algeria,43,10,Fares CHAIBI,Off Target,Right Foot,Ball Progression
19,Algeria,44,10,Fares CHAIBI,Off Target,Right Foot,Pass
19,Algeria,48,11,Anis HADJ MOUSSA,Deflected On Target - Defensive Event,Left Foot,Ball Progression
19,Algeria,56,22,Ibrahim MAZA,Incomplete - Blocked,Right Foot,Pass
19,Algeria,68,8,Houssem AOUAR,Off Target,Right Foot,Pass
19,Algeria,85,7,Riyad MAHREZ,Incomplete - Blocked,Left Foot,Freekick
20,Austria,10,8,David ALABA,Incomplete - Blocked,Left Foot,Loose Ball
20,Austria,18,9,Marcel SABITZER,Incomplete - Blocked,Left Foot,Pass
20,Austria,20,18,Romano SCHMID,On Target - Goal,Right Foot,Pass
20,Austria,32,5,Stefan POSCH,Off Target,Right Foot,Loose Ball
20,Austria,48,14,Sasa KALAJDZIC,Off Target,Right Foot,Pass
20,Austria,59,5,Stefan POSCH,Off Target,Right Foot,Other
20,Austria,62,17,Carney CHUKWUEMEKA,On Target - Goal Prevented,Right Foot,Pass
20,Austria,91,7,Marko ARNAUTOVIC,On Target - Saved,Left Foot,Loose Ball
20,Austria,93,20,Konrad LAIMER,Off Target,Right Foot,Loose Ball
20,Austria,101,7,Marko ARNAUTOVIC,On Target - Goal,Right Foot,Penalty
20,Jordan,1,23,EHSAN HADDAD,Off Target,Right Foot,Pass
20,Jordan,8,10,MOUSA ALTAMARI,On Target - Saved,Left Foot,Pass
20,Jordan,16,11,ODEH FAKHOURY,Deflected On Target - Saved,Right Foot,Freekick
20,Jordan,21,9,ALI OLWAN,Off Target,Head,Cross
20,Jordan,33,9,ALI OLWAN,On Target - Saved,Right Foot,Pass
20,Jordan,33,10,MOUSA ALTAMARI,Incomplete - Blocked,Left Foot,Other
20,Jordan,43,10,MOUSA ALTAMARI,Incomplete - Blocked,Left Foot,Freekick
20,Jordan,45,10,MOUSA ALTAMARI,Off Target,Left Foot,Ball Progression
20,Jordan,49,9,ALI OLWAN,On Target - Goal,Right Foot,Pass
20,Jordan,54,9,ALI OLWAN,Incomplete - Blocked,Right Foot,Ball Progression
20,Jordan,92,24,ALI AZAIZEH,Off Target,Left Foot,Ball Progression
21,Ghana,47,4,Jonas ADJETEY,On Target - Saved,Head,Cross
21,Ghana,49,3,Caleb YIRENKYI,Off Target,Right Foot,Pass
21,Ghana,58,7,Abdul FATAWU,Off Target,Left Foot,Loose Ball
21,Ghana,65,11,Antoine SEMENYO,Incomplete - Player On Ball Error,Head,Other
21,Ghana,66,11,Antoine SEMENYO,Incomplete - Blocked,Left Foot,Loose Ball
21,Ghana,72,4,Jonas ADJETEY,Off Target,Head,Freekick
21,Ghana,94,3,Caleb YIRENKYI,On Target - Goal,Right Foot,Cross
21,Panama,1,18,Cecilio WATERMAN,On Target - Saved,Right Foot,Cross
21,Panama,4,2,Cesar BLACKMAN,Incomplete - Blocked,Right Foot,Pass
21,Panama,37,13,Jiovany RAMOS,Off Target,Right Foot,Loose Ball
21,Panama,52,11,Edgar Yoel BARCENAS,Incomplete - Blocked,Left Foot,Loose Ball
21,Panama,59,14,Carlos HARVEY,Incomplete - Player On Ball Error,Left Foot,Loose Ball
21,Panama,59,6,Cristian MARTINEZ,Off Target,Right Foot,Loose Ball
21,Panama,63,2,Cesar BLACKMAN,On Target - Saved,Right Foot,Pass
21,Panama,66,13,Jiovany RAMOS,Off Target,Left Foot,Ball Progression
21,Panama,84,10,Ismael DIAZ,On Target - Saved,Right Foot,Other
21,Panama,86,11,Edgar Yoel BARCENAS,Off Target,Right Foot,Pass
21,Panama,98,10,Ismael DIAZ,On Target - Saved,Head,Pass
22,England,7,9,Harry KANE,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
22,England,8,2,Ezri KONSA,Incomplete - Player On Ball Error,Head,Other
22,England,11,9,Harry KANE,On Target - Goal,Right Foot,Penalty
22,England,15,20,Noni MADUEKE,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
22,England,15,8,Elliot ANDERSON,Incomplete - Blocked,Right Foot,Loose Ball
22,England,30,10,Jude BELLINGHAM,Incomplete - Player On Ball Error,Left Foot,Cross
22,England,34,9,Harry KANE,Incomplete - Player On Ball Error,Head,Cross
22,England,41,9,Harry KANE,On Target - Goal,Head,Corner
22,England,45,24,Reece JAMES,Incomplete - Blocked,Right Foot,Freekick
22,England,46,10,Jude BELLINGHAM,On Target - Goal,Right Foot,Pass
22,England,47,10,Jude BELLINGHAM,On Target - Saved,Right Foot,Loose Ball
22,England,48,3,Nico OREILLY,Off Target,Head,Corner
22,England,51,4,Declan RICE,On Target - Saved,Right Foot,Pass
22,England,55,3,Nico OREILLY,On Target - Saved,Head,Corner
22,England,55,18,Anthony GORDON,On Target - Saved,Head,Other
22,England,55,2,Ezri KONSA,On Target - Saved,Right Foot,Loose Ball
22,England,56,9,Harry KANE,On Target - Saved,Left Foot,Pass
22,England,56,9,Harry KANE,Off Target - Saved,Right Foot,Pass
22,England,68,18,Anthony GORDON,Incomplete - Blocked,Right Foot,Pass
22,England,81,25,Djed SPENCE,On Target - Saved,Right Foot,Pass
22,England,84,11,Marcus RASHFORD,On Target - Goal,Right Foot,Pass
22,England,95,9,Harry KANE,Off Target,Right Foot,Pass
22,Croatia,2,6,Josip SUTALO,Off Target,Right Foot,Corner
22,Croatia,35,16,Martin BATURINA,On Target - Goal,Right Foot,Pass
22,Croatia,48,15,Mario PASALIC,Off Target,Right Foot,Pass
22,Croatia,49,26,Petar MUSA,On Target - Goal,Right Foot,Pass
22,Croatia,75,24,Marco PASALIC,On Target - Saved,Left Foot,Pass
22,Croatia,76,20,Igor MATANOVIC,Deflected On Target - Saved,Right Foot,Ball Progression
22,Croatia,80,17,Petar SUCIC,Off Target,Right Foot,Loose Ball
22,Croatia,83,8,Mateo KOVACIC,On Target - Saved,Right Foot,Loose Ball
22,Croatia,93,9,Andrej KRAMARIC,Incomplete - Blocked,Right Foot,Pass
22,Croatia,94,4,Josko GVARDIOL,Incomplete - Blocked,Right Foot,Loose Ball
23,Portugal,5,15,JOAO NEVES,On Target - Goal,Head,Cross
23,Portugal,38,8,BRUNO FERNANDES,Incomplete - Blocked,Right Foot,Pass
23,Portugal,67,7,CRISTIANO RONALDO,Off Target,Right Foot,Pass
23,Portugal,73,7,CRISTIANO RONALDO,Off Target,Right Foot,Cross
23,Portugal,77,26,FRANCISCO CONCEICAO,Deflected Off Target - Defensive Event,Left Foot,Cross
23,Portugal,89,8,BRUNO FERNANDES,Off Target,Left Foot,Other
23,Portugal,91,7,CRISTIANO RONALDO,Incomplete - Player On Ball Error,Upper Body,Cross
23,Congo DR,10,20,Yoane WISSA,Off Target,Left Foot,Loose Ball
23,Congo DR,13,17,Cedric BAKAMBU,Deflected Off Target - Defensive Event,Right Foot,Ball Progression
23,Congo DR,32,25,Edo KAYEMBE,Deflected On Target - Saved,Left Foot,Ball Progression
23,Congo DR,45,8,Samuel MOUTOUSSAMY,Incomplete,Left Foot,Pass
23,Congo DR,47,8,Samuel MOUTOUSSAMY,Deflected Off Target - Defensive Event,Left Foot,Pass
23,Congo DR,49,20,Yoane WISSA,On Target - Goal,Head,Cross
23,Congo DR,62,3,Steve KAPUADI,Off Target,Head,Pass
23,Congo DR,76,17,Cedric BAKAMBU,Off Target,Right Foot,Pass
24,Uzbekistan,46,24,Behruzjon KARIMOV,Incomplete - Player On Ball Error,Right Foot,Loose Ball
24,Uzbekistan,59,14,Eldor SHOMURODOV,On Target - Saved,Right Foot,Cross
24,Uzbekistan,59,22,Abbosbek FAYZULLAEV,On Target - Goal,Head,Other
24,Uzbekistan,87,17,Dostonbek KHAMDAMOV,Deflected Off Target - Defensive Event,Left Foot,Pass
24,Uzbekistan,89,6,Akmal MOZGOVOY,Off Target,Right Foot,Pass
24,Uzbekistan,91,17,Dostonbek KHAMDAMOV,Incomplete - Player On Ball Error,Head,Pass
24,Uzbekistan,100,20,Azizbek AMONOV,Incomplete - Blocked,Right Foot,Ball Progression
24,Uzbekistan,100,24,Behruzjon KARIMOV,Off Target,Right Foot,Loose Ball
24,Colombia,16,11,Jhon ARIAS,Off Target,Right Foot,Pass
24,Colombia,31,7,Luis DIAZ,Off Target,Left Foot,Pass
24,Colombia,39,10,James RODRIGUEZ,Incomplete - Blocked,Left Foot,Loose Ball
24,Colombia,40,2,Daniel MUNOZ,On Target - Goal,Right Foot,Pass
24,Colombia,44,10,James RODRIGUEZ,On Target - Saved,Left Foot,Pass
24,Colombia,48,16,Jefferson LERMA,Incomplete - Player On Ball Error,Left Foot,Loose Ball
24,Colombia,48,14,Gustavo PUERTA,Incomplete - Blocked,Right Foot,Pass
24,Colombia,63,11,Jhon ARIAS,Incomplete - Blocked,Left Foot,Pass
24,Colombia,63,16,Jefferson LERMA,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
24,Colombia,63,23,Davinson SANCHEZ,Off Target,Head,Loose Ball
24,Colombia,64,7,Luis DIAZ,On Target - Goal,Right Foot,Pass
24,Colombia,81,17,Johan MOJICA,Off Target,Left Foot,Pass
24,Colombia,85,16,Jefferson LERMA,Off Target,Right Foot,Pass
24,Colombia,86,21,Jaminton CAMPAZ,Off Target,Left Foot,Other
24,Colombia,98,21,Jaminton CAMPAZ,On Target - Goal,Head,Cross
25,Czechia,0,10,Patrik SCHICK,Off Target,Head,Cross
25,Czechia,4,7,Ladislav KREJCI,Incomplete - Player On Ball Error,Head,Corner
25,Czechia,4,18,Michal SADILEK,Off Target,Left Foot,Loose Ball
25,Czechia,5,18,Michal SADILEK,Deflected On Target - Goal,Left Foot,Pass
25,Czechia,41,9,Adam HLOZEK,Off Target,Right Foot,Freekick
25,Czechia,46,8,Vladimir DARIDA,Incomplete - Blocked,Right Foot,Pass
25,Czechia,46,12,Lukas CERV,On Target - Saved,Left Foot,Loose Ball
25,Czechia,47,10,Patrik SCHICK,On Target - Saved,Head,Corner
25,Czechia,52,7,Ladislav KREJCI,Off Target,Head,Corner
25,Czechia,58,18,Michal SADILEK,Incomplete - Defensive Event,Left Foot,Pass
25,Czechia,67,7,Ladislav KREJCI,Incomplete - Blocked,Head,Other
25,Czechia,89,7,Ladislav KREJCI,Incomplete - Player On Ball Error,Head,Cross
25,Czechia,90,20,Jaroslav ZELENY,Incomplete - Referee Event,Head,Freekick
25,Czechia,93,17,Lukas PROVOD,Off Target,Left Foot,Loose Ball
25,South Africa,11,7,Oswin APPOLLIS,Deflected Off Target - Defensive Event,Right Foot,Pass
25,South Africa,12,6,Aubrey MODIBA,Off Target,Left Foot,Pass
25,South Africa,21,15,Iqraam RAYNERS,Incomplete - Blocked,Head,Cross
25,South Africa,44,4,Teboho MOKOENA,Off Target,Right Foot,Pass
25,South Africa,48,12,Thapelo MASEKO,Incomplete - Blocked,Left Foot,Loose Ball
25,South Africa,49,14,Mbekezeli MBOKAZI,Incomplete - Blocked,Left Foot,Loose Ball
25,South Africa,53,12,Thapelo MASEKO,Off Target,Left Foot,Pass
25,South Africa,59,6,Aubrey MODIBA,Off Target,Left Foot,Pass
25,South Africa,73,17,Evidence MAKGOPA,On Target - Saved,Head,Pass
25,South Africa,75,14,Mbekezeli MBOKAZI,Incomplete - Blocked,Left Foot,Freekick
25,South Africa,80,12,Thapelo MASEKO,Incomplete - Blocked,Left Foot,Pass
25,South Africa,82,4,Teboho MOKOENA,On Target - Goal,Right Foot,Penalty
25,South Africa,85,5,Thalente MBATHA,Incomplete - Blocked,Right Foot,Loose Ball
25,South Africa,87,10,Relebohile MOFOKENG,On Target - Saved,Right Foot,Loose Ball
25,South Africa,95,17,Evidence MAKGOPA,On Target - Saved,Left Foot,Loose Ball
25,South Africa,96,6,Aubrey MODIBA,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
25,South Africa,96,14,Mbekezeli MBOKAZI,Incomplete - Blocked,Left Foot,Pass
26,Switzerland,7,10,Granit XHAKA,Deflected Off Target - Defensive Event,Left Foot,Pass
26,Switzerland,9,11,Dan NDOYE,Off Target,Left Foot,Pass
26,Switzerland,19,11,Dan NDOYE,Deflected On Target - Saved,Right Foot,Pass
26,Switzerland,22,8,Remo FREULER,Off Target,Right Foot,Pass
26,Switzerland,50,11,Dan NDOYE,On Target - Saved,Right Foot,Pass
26,Switzerland,52,20,Michel AEBISCHER,Off Target,Head,Pass
26,Switzerland,54,11,Dan NDOYE,Deflected Off Target - Defensive Event,Right Foot,Pass
26,Switzerland,61,7,Breel EMBOLO,Deflected Off Target - Defensive Event,Head,Loose Ball
26,Switzerland,73,9,Johan MANZAMBI,On Target - Goal,Right Foot,Loose Ball
26,Switzerland,80,17,Ruben VARGAS,On Target - Saved,Right Foot,Freekick
26,Switzerland,83,17,Ruben VARGAS,On Target - Goal,Right Foot,Pass
26,Switzerland,89,9,Johan MANZAMBI,On Target - Goal,Right Foot,Pass
26,Switzerland,96,10,Granit XHAKA,On Target - Goal,Left Foot,Penalty
26,Bosnia and Herzegovina,1,11,Edin DZEKO,Incomplete - Player On Ball Error,Left Foot,Loose Ball
26,Bosnia and Herzegovina,37,15,Amar MEMIC,On Target - Saved,Right Foot,Pass
26,Bosnia and Herzegovina,40,11,Edin DZEKO,Incomplete - Blocked,Left Foot,Pass
26,Bosnia and Herzegovina,67,7,Amar DEDIC,On Target - Saved,Right Foot,Pass
26,Bosnia and Herzegovina,92,26,Ermin MAHMIC,On Target - Goal,Right Foot,Loose Ball
27,Canada,6,10,Jonathan DAVID,On Target - Saved,Right Foot,Cross
27,Canada,14,7,Stephen EUSTAQUIO,Incomplete - Defensive Event,Right Foot,Loose Ball
27,Canada,15,10,Jonathan DAVID,On Target - Saved,Right Foot,Cross
27,Canada,15,9,Cyle LARIN,On Target - Goal,Left Foot,Other
27,Canada,20,13,Derek CORNELIUS,Off Target,Head,Freekick
27,Canada,28,17,Tajon BUCHANAN,Incomplete - Blocked,Left Foot,Ball Progression
27,Canada,28,10,Jonathan DAVID,On Target - Goal,Right Foot,Loose Ball
27,Canada,34,20,Ali AHMED,Off Target,Right Foot,Freekick
27,Canada,37,17,Tajon BUCHANAN,On Target - Goal Prevented,Right Foot,Cross
27,Canada,39,10,Jonathan DAVID,Deflected On Target - Defensive Event,Right Foot,Pass
27,Canada,44,9,Cyle LARIN,Deflected Off Target - Defensive Event,Right Foot,Pass
27,Canada,47,9,Cyle LARIN,On Target - Saved,Head,Cross
27,Canada,47,10,Jonathan DAVID,On Target - Goal,Right Foot,Other
27,Canada,49,2,Alistair JOHNSTON,On Target - Saved,Right Foot,Pass
27,Canada,47,8,Ismael KONE,Incomplete - Blocked,Left Foot,Pass
27,Canada,49,9,Cyle LARIN,Deflected Off Target - Defensive Event,Left Foot,Loose Ball
27,Canada,61,20,Ali AHMED,Incomplete - Foul For,Left Foot,Pass
27,Canada,63,25,Nathan SALIBA,On Target - Goal,Right Foot,Freekick
27,Canada,74,17,Tajon BUCHANAN,Incomplete - Blocked,Left Foot,Loose Ball
27,Canada,74,14,Jacob SHAFFELBURG,Off Target - Defensive Event,Left Foot,Loose Ball
27,Canada,76,17,Tajon BUCHANAN,Off Target,Right Foot,Pass
27,Canada,77,22,Richie LARYEA,Deflected Off Target - Defensive Event,Right Foot,Pass
27,Canada,79,14,Jacob SHAFFELBURG,Off Target,Left Foot,Loose Ball
27,Canada,81,14,Jacob SHAFFELBURG,Off Target,Left Foot,Loose Ball
27,Canada,83,10,Jonathan DAVID,Deflected Off Target - Defensive Event,Left Foot,Loose Ball
27,Canada,83,12,Tani OLUWASEYI,Incomplete - Blocked,Left Foot,Loose Ball
27,Canada,85,10,Jonathan DAVID,Incomplete - Blocked,Left Foot,Pass
27,Canada,89,23,Niko SIGUR,Incomplete - Blocked,Right Foot,Pass
27,Canada,91,25,Nathan SALIBA,Incomplete - Assist,Right Foot,Pass
27,Canada,91,10,Jonathan DAVID,On Target - Goal,Left Foot,Loose Ball
27,Canada,94,9,Cyle LARIN,Incomplete - Blocked,Head,Cross
27,Canada,97,9,Cyle LARIN,Incomplete - Referee Event,Head,Cross
27,Canada,99,25,Nathan SALIBA,Incomplete - Player On Ball Error,Head,Cross
27,Qatar,0,8,EDMILSON JUNIOR,Off Target,Right Foot,Cross
